縣市,VILLAGE_ID,區域,村里,County_ID,投票人口,DPP,KMT,OTR,Votes
新北市,6500100-001,新北市板橋區,留侯里,65,1359,440,519,0,959
新北市,6500100-002,新北市板橋區,流芳里,65,1584,739,845,223,1142
新北市,6500100-003,新北市板橋區,赤松里,65,835,410,425,132,578
新北市,6500100-004,新北市板橋區,黃石里,65,1202,592,610,211,830
新北市,6500100-005,新北市板橋區,挹秀里,65,1783,872,911,231,1292
新北市,6500100-006,新北市板橋區,湳興里,65,5762,2780,2982,704,4432
新北市,6500100-007,新北市板橋區,新興里,65,3338,1601,1737,353,2553
新北市,6500100-008,新北市板橋區,社後里,65,9219,5116,4103,736,7493
新北市,6500100-009,新北市板橋區,香社里,65,4570,2268,2302,547,3577
新北市,6500100-010,新北市板橋區,中正里,65,4596,2260,2336,602,3597
新北市,6500100-011,新北市板橋區,自強里,65,5437,2655,2782,648,4016
新北市,6500100-012,新北市板橋區,自立里,65,2980,1439,1541,376,2239
新北市,6500100-013,新北市板橋區,光華里,65,2846,1406,1440,325,2153
新北市,6500100-014,新北市板橋區,國光里,65,3926,1928,1998,376,2993
新北市,6500100-015,新北市板橋區,港尾里,65,3036,1425,1611,431,2366
新北市,6500100-016,新北市板橋區,金華里,65,4192,2061,2131,549,3220
新北市,6500100-017,新北市板橋區,港德里,65,5137,2520,2617,634,3916
新北市,6500100-018,新北市板橋區,民權里,65,2763,1373,1390,313,1998
新北市,6500100-019,新北市板橋區,建國里,65,3782,1850,1932,438,2866
新北市,6500100-020,新北市板橋區,漢生里,65,4532,2184,2348,647,3300
新北市,6500100-021,新北市板橋區,公?里,65,4191,2070,2121,646,3034
新北市,6500100-022,新北市板橋區,新民里,65,4720,2320,2400,773,3432
新北市,6500100-023,新北市板橋區,幸福里,65,4261,2122,2139,560,3222
新北市,6500100-024,新北市板橋區,忠誠里,65,4243,2068,2175,558,3071
新北市,6500100-025,新北市板橋區,百壽里,65,2529,1216,1313,384,1830
新北市,6500100-026,新北市板橋區,介壽里,65,3241,1562,1679,443,2399
新北市,6500100-027,新北市板橋區,新埔里,65,2233,1080,1153,215,1711
新北市,6500100-028,新北市板橋區,華江里,65,7677,3551,4126,1415,5674
新北市,6500100-029,新北市板橋區,江翠里,65,4969,2459,2510,602,3835
新北市,6500100-030,新北市板橋區,純翠里,65,5672,2767,2905,692,4446
新北市,6500100-031,新北市板橋區,溪頭里,65,6291,3090,3201,809,4845
新北市,6500100-032,新北市板橋區,聯翠里,65,3782,1783,1999,454,2898
新北市,6500100-033,新北市板橋區,宏翠里,65,5003,2393,2610,631,3992
新北市,6500100-034,新北市板橋區,仁翠里,65,3072,1496,1576,349,2386
新北市,6500100-035,新北市板橋區,新翠里,65,8175,3938,4237,1019,6603
新北市,6500100-036,新北市板橋區,吉翠里,65,3975,1939,2036,515,3163
新北市,6500100-037,新北市板橋區,德翠里,65,7670,3760,3910,1206,6062
新北市,6500100-038,新北市板橋區,滿翠里,65,3186,1548,1638,363,2456
新北市,6500100-039,新北市板橋區,明翠里,65,5135,2489,2646,593,3928
新北市,6500100-040,新北市板橋區,松翠里,65,3561,1735,1826,428,2755
新北市,6500100-041,新北市板橋區,柏翠里,65,4237,2024,2213,558,3222
新北市,6500100-042,新北市板橋區,龍翠里,65,5263,2576,2687,619,4170
新北市,6500100-043,新北市板橋區,華翠里,65,3909,1889,2020,636,2930
新北市,6500100-044,新北市板橋區,忠翠里,65,10990,5217,5773,1981,8268
新北市,6500100-045,新北市板橋區,嵐翠里,65,2662,1344,1318,322,2043
新北市,6500100-046,新北市板橋區,文翠里,65,4201,2081,2120,475,3229
新北市,6500100-047,新北市板橋區,青翠里,65,3198,1630,1568,363,2497
新北市,6500100-048,新北市板橋區,懷翠里,65,6265,3120,3145,689,4991
新北市,6500100-049,新北市板橋區,福翠里,65,1434,731,703,132,1105
新北市,6500100-050,新北市板橋區,港嘴里,65,6422,3202,3220,719,5109
新北市,6500100-051,新北市板橋區,振興里,65,4627,2290,2337,501,3601
新北市,6500100-052,新北市板橋區,振義里,65,4414,2165,2249,496,3446
新北市,6500100-053,新北市板橋區,光復里,65,3455,1749,1706,439,2657
新北市,6500100-054,新北市板橋區,埔墘里,65,6504,3107,3397,749,5116
新北市,6500100-055,新北市板橋區,長壽里,65,2941,1438,1503,331,2281
新北市,6500100-056,新北市板橋區,福壽里,65,3471,1725,1746,370,2794
新北市,6500100-057,新北市板橋區,海山里,65,8705,4161,4544,1864,6158
新北市,6500100-058,新北市板橋區,九如里,65,3064,1475,1589,422,2308
新北市,6500100-059,新北市板橋區,玉光里,65,5689,2674,3015,908,4284
新北市,6500100-060,新北市板橋區,光仁里,65,3119,1538,1581,451,2311
新北市,6500100-061,新北市板橋區,埤墘里,65,4548,2176,2372,786,3337
新北市,6500100-062,新北市板橋區,永安里,65,3710,1816,1894,569,2795
新北市,6500100-063,新北市板橋區,雙玉里,65,4302,2080,2222,774,3122
新北市,6500100-064,新北市板橋區,廣新里,65,3876,1926,1950,621,2866
新北市,6500100-065,新北市板橋區,深丘里,65,9339,4460,4879,1874,6767
新北市,6500100-066,新北市板橋區,香丘里,65,4165,2026,2139,730,3056
新北市,6500100-067,新北市板橋區,西安里,65,2906,1431,1475,407,2157
新北市,6500100-068,新北市板橋區,東丘里,65,5028,2474,2554,822,3676
新北市,6500100-069,新北市板橋區,長安里,65,5032,2432,2600,1015,3673
新北市,6500100-070,新北市板橋區,福丘里,65,4946,2291,2655,816,3665
新北市,6500100-071,新北市板橋區,福祿里,65,4234,1985,2249,680,3143
新北市,6500100-072,新北市板橋區,民族里,65,5126,2520,2606,1167,3502
新北市,6500100-073,新北市板橋區,國泰里,65,3880,1845,2035,638,2830
新北市,6500100-074,新北市板橋區,福德里,65,5481,2731,2750,770,4044
新北市,6500100-075,新北市板橋區,景星里,65,3613,1746,1867,463,2742
新北市,6500100-076,新北市板橋區,福星里,65,3727,1791,1936,523,2774
新北市,6500100-077,新北市板橋區,鄉雲里,65,3888,1853,2035,488,2945
新北市,6500100-078,新北市板橋區,廣德里,65,7092,3442,3650,979,5457
新北市,6500100-079,新北市板橋區,大豐里,65,4997,2422,2575,681,3730
新北市,6500100-080,新北市板橋區,重慶里,65,9358,4552,4806,1342,7356
新北市,6500100-081,新北市板橋區,仁愛里,65,3323,1649,1674,387,2535
新北市,6500100-082,新北市板橋區,和平里,65,4069,1917,2152,875,2968
新北市,6500100-083,新北市板橋區,廣福里,65,4340,2139,2201,646,3387
新北市,6500100-084,新北市板橋區,華興里,65,4320,2098,2222,544,3397
新北市,6500100-085,新北市板橋區,華貴里,65,2874,1391,1483,378,2166
新北市,6500100-086,新北市板橋區,華德里,65,7437,3619,3818,1030,5793
新北市,6500100-087,新北市板橋區,華東里,65,7087,3457,3630,853,5594
新北市,6500100-088,新北市板橋區,信義里,65,4396,2183,2213,548,3374
新北市,6500100-089,新北市板橋區,浮洲里,65,4313,2225,2088,516,3173
新北市,6500100-090,新北市板橋區,華中里,65,5671,2844,2827,733,4584
新北市,6500100-091,新北市板橋區,僑中里,65,4254,2117,2137,485,3552
新北市,6500100-092,新北市板橋區,中山里,65,4068,2036,2032,560,3064
新北市,6500100-093,新北市板橋區,復興里,65,1170,703,467,119,730
新北市,6500100-094,新北市板橋區,大安里,65,4401,2199,2202,552,3389
新北市,6500100-095,新北市板橋區,福安里,65,2762,1359,1403,335,2117
新北市,6500100-096,新北市板橋區,聚安里,65,5694,2864,2830,698,4550
新北市,6500100-097,新北市板橋區,龍安里,65,3006,1466,1540,384,2293
新北市,6500100-098,新北市板橋區,崑崙里,65,10432,5127,5305,1617,8155
新北市,6500100-099,新北市板橋區,溪洲里,65,6400,3137,3263,983,4898
新北市,6500100-100,新北市板橋區,溪北里,65,3810,1877,1933,543,2904
新北市,6500100-101,新北市板橋區,香雅里,65,2707,1341,1366,310,2103
新北市,6500100-102,新北市板橋區,新生里,65,4530,2287,2243,568,3541
新北市,6500100-103,新北市板橋區,文德里,65,3279,1625,1654,424,2536
新北市,6500100-104,新北市板橋區,文化里,65,3450,1679,1771,416,2641
新北市,6500100-105,新北市板橋區,新海里,65,3835,1907,1928,498,3090
新北市,6500100-106,新北市板橋區,莒光里,65,3178,1548,1630,504,2308
新北市,6500100-107,新北市板橋區,富貴里,65,2331,1116,1215,233,1817
新北市,6500100-108,新北市板橋區,正泰里,65,3236,1565,1671,411,2545
新北市,6500100-109,新北市板橋區,民生里,65,2460,1153,1307,363,1889
新北市,6500100-110,新北市板橋區,後埔里,65,4062,2013,2049,540,3087
新北市,6500100-111,新北市板橋區,華福里,65,2255,1101,1154,285,1752
新北市,6500100-112,新北市板橋區,堂春里,65,4660,2326,2334,692,3715
新北市,6500100-113,新北市板橋區,成和里,65,6731,3316,3415,1144,5222
新北市,6500100-114,新北市板橋區,光榮里,65,2723,1337,1386,298,2068
新北市,6500100-115,新北市板橋區,民安里,65,2248,1084,1164,304,1585
新北市,6500100-116,新北市板橋區,陽明里,65,2974,1447,1527,286,2329
新北市,6500100-117,新北市板橋區,朝陽里,65,3580,1712,1868,415,2810
新北市,6500100-118,新北市板橋區,松柏里,65,2444,1219,1225,294,1935
新北市,6500100-119,新北市板橋區,文聖里,65,4072,2014,2058,480,3278
新北市,6500100-120,新北市板橋區,居仁里,65,3454,1705,1749,403,2769
新北市,6500100-121,新北市板橋區,莊敬里,65,4475,2157,2318,875,3353
新北市,6500100-122,新北市板橋區,東安里,65,2836,1384,1452,611,2019
新北市,6500100-123,新北市板橋區,五權里,65,4459,2235,2224,615,3384
新北市,6500100-124,新北市板橋區,溪福里,65,15123,7489,7634,2699,11767
新北市,6500100-125,新北市板橋區,大觀里,65,3933,1925,2008,519,3188
新北市,6500100-126,新北市板橋區,歡園里,65,1421,736,685,166,1104
新北市,6500200-001,新北市三重區,大有里,65,5575,2767,2808,613,4535
新北市,6500200-002,新北市三重區,二重里,65,1752,882,870,200,1379
新北市,6500200-003,新北市三重區,頂崁里,65,2398,1226,1172,261,1941
新北市,6500200-004,新北市三重區,谷王里,65,1020,541,479,95,772
新北市,6500200-005,新北市三重區,中興里,65,3957,1991,1966,439,3122
新北市,6500200-006,新北市三重區,德厚里,65,428,210,218,35,318
新北市,6500200-007,新北市三重區,成功里,65,6377,3059,3318,1001,4891
新北市,6500200-008,新北市三重區,福祉里,65,5864,2869,2995,899,4479
新北市,6500200-009,新北市三重區,福民里,65,3708,1869,1839,502,2819
新北市,6500200-010,新北市三重區,過田里,65,9475,5187,4288,984,7603
新北市,6500200-011,新北市三重區,錦田里,65,2227,1099,1128,262,1695
新北市,6500200-012,新北市三重區,重明里,65,3791,1865,1926,630,2724
新北市,6500200-013,新北市三重區,光田里,65,4621,2258,2363,462,3605
新北市,6500200-014,新北市三重區,光陽里,65,6482,3209,3273,597,5257
新北市,6500200-015,新北市三重區,田心里,65,4313,2170,2143,454,3359
新北市,6500200-016,新北市三重區,福田里,65,3804,1919,1885,381,3131
新北市,6500200-017,新北市三重區,田中里,65,6675,3317,3358,959,5138
新北市,6500200-018,新北市三重區,田安里,65,6585,3200,3385,858,5122
新北市,6500200-019,新北市三重區,三民里,65,3569,1769,1800,524,2717
新北市,6500200-020,新北市三重區,光明里,65,7801,3822,3979,1161,6016
新北市,6500200-021,新北市三重區,光正里,65,2475,1222,1253,230,2069
新北市,6500200-022,新北市三重區,同安里,65,1508,753,755,161,1175
新北市,6500200-023,新北市三重區,同慶里,65,1891,953,938,202,1485
新北市,6500200-024,新北市三重區,菜寮里,65,2324,1131,1193,316,1739
新北市,6500200-025,新北市三重區,永春里,65,2109,1035,1074,279,1628
新北市,6500200-026,新北市三重區,中正里,65,1467,736,731,125,1164
新北市,6500200-027,新北市三重區,吉利里,65,1503,747,756,113,1229
新北市,6500200-028,新北市三重區,大同里,65,2008,958,1050,173,1625
新北市,6500200-029,新北市三重區,中民里,65,1354,681,673,133,1047
新北市,6500200-030,新北市三重區,平和里,65,1632,833,799,161,1226
新北市,6500200-031,新北市三重區,大安里,65,1745,876,869,186,1345
新北市,6500200-032,新北市三重區,仁德里,65,2088,1076,1012,174,1612
新北市,6500200-033,新北市三重區,忠孝里,65,1811,904,907,168,1362
新北市,6500200-034,新北市三重區,仁義里,65,1225,605,620,125,938
新北市,6500200-035,新北市三重區,光榮里,65,1481,731,750,123,1169
新北市,6500200-036,新北市三重區,光輝里,65,1609,810,799,152,1268
新北市,6500200-037,新北市三重區,福星里,65,1010,491,519,81,796
新北市,6500200-038,新北市三重區,福利里,65,2416,1117,1299,234,1980
新北市,6500200-039,新北市三重區,清和里,65,3892,1851,2041,379,3173
新北市,6500200-040,新北市三重區,永興里,65,1374,659,715,139,1086
新北市,6500200-041,新北市三重區,中山里,65,2797,1366,1431,298,2177
新北市,6500200-042,新北市三重區,大園里,65,2829,1422,1407,361,2148
新北市,6500200-043,新北市三重區,國隆里,65,2844,1371,1473,312,2251
新北市,6500200-044,新北市三重區,重陽里,65,3871,1917,1954,467,2977
新北市,6500200-045,新北市三重區,民生里,65,4561,2245,2316,588,3484
新北市,6500200-046,新北市三重區,重新里,65,1504,767,737,153,1139
新北市,6500200-047,新北市三重區,正德里,65,1234,589,645,152,919
新北市,6500200-048,新北市三重區,正義里,65,1953,990,963,235,1491
新北市,6500200-049,新北市三重區,正安里,65,2096,1022,1074,246,1594
新北市,6500200-050,新北市三重區,自強里,65,1928,954,974,207,1480
新北市,6500200-051,新北市三重區,文化里,65,2470,1252,1218,280,1806
新北市,6500200-052,新北市三重區,中央里,65,1834,924,910,206,1390
新北市,6500200-053,新北市三重區,雙園里,65,1061,533,528,123,793
新北市,6500200-054,新北市三重區,錦通里,65,1615,781,834,138,1224
新北市,6500200-055,新北市三重區,錦安里,65,1924,918,1006,176,1437
新北市,6500200-056,新北市三重區,長安里,65,2330,1156,1174,238,1795
新北市,6500200-057,新北市三重區,光華里,65,2034,1014,1020,204,1567
新北市,6500200-058,新北市三重區,長生里,65,924,456,468,86,713
新北市,6500200-059,新北市三重區,開元里,65,1435,739,696,135,1106
新北市,6500200-060,新北市三重區,大德里,65,862,413,449,85,652
新北市,6500200-061,新北市三重區,長元里,65,2593,1317,1276,271,2042
新北市,6500200-062,新北市三重區,長江里,65,2159,1080,1079,214,1696
新北市,6500200-063,新北市三重區,長泰里,65,2387,1194,1193,245,1853
新北市,6500200-064,新北市三重區,長福里,65,1678,818,860,190,1296
新北市,6500200-065,新北市三重區,介壽里,65,1253,618,635,155,935
新北市,6500200-066,新北市三重區,萬壽里,65,2159,1043,1116,223,1703
新北市,6500200-067,新北市三重區,錦江里,65,2527,1262,1265,261,1996
新北市,6500200-068,新北市三重區,龍濱里,65,3465,1709,1756,408,2704
新北市,6500200-069,新北市三重區,龍門里,65,2020,1007,1013,239,1541
新北市,6500200-070,新北市三重區,秀江里,65,1495,762,733,198,1103
新北市,6500200-071,新北市三重區,奕壽里,65,1864,916,948,190,1450
新北市,6500200-072,新北市三重區,三安里,65,2860,1373,1487,299,2179
新北市,6500200-073,新北市三重區,福安里,65,3227,1590,1637,347,2530
新北市,6500200-074,新北市三重區,信安里,65,2100,1031,1069,249,1626
新北市,6500200-075,新北市三重區,安慶里,65,2180,1078,1102,205,1717
新北市,6500200-076,新北市三重區,幸福里,65,4802,2364,2438,552,3737
新北市,6500200-077,新北市三重區,六合里,65,4010,1993,2017,507,3083
新北市,6500200-078,新北市三重區,六福里,65,6029,2986,3043,908,4742
新北市,6500200-079,新北市三重區,順德里,65,2390,1254,1136,251,1827
新北市,6500200-080,新北市三重區,承德里,65,1976,1001,975,260,1438
新北市,6500200-081,新北市三重區,瑞德里,65,2529,1242,1287,304,1903
新北市,6500200-082,新北市三重區,崇德里,65,4288,2156,2132,518,3275
新北市,6500200-083,新北市三重區,厚德里,65,3842,1887,1955,557,2915
新北市,6500200-084,新北市三重區,維德里,65,3172,1533,1639,453,2397
新北市,6500200-085,新北市三重區,尚德里,65,3295,1610,1685,411,2508
新北市,6500200-086,新北市三重區,培德里,65,3989,1964,2025,531,3072
新北市,6500200-087,新北市三重區,永德里,65,5459,2685,2774,841,4090
新北市,6500200-088,新北市三重區,永盛里,65,3670,1787,1883,590,2719
新北市,6500200-089,新北市三重區,永福里,65,5897,2837,3060,971,4482
新北市,6500200-090,新北市三重區,永清里,65,6177,2984,3193,997,4730
新北市,6500200-091,新北市三重區,永安里,65,4516,2206,2310,770,3410
新北市,6500200-092,新北市三重區,永煇里,65,2667,1374,1293,275,2148
新北市,6500200-093,新北市三重區,溪美里,65,8254,4000,4254,1007,6593
新北市,6500200-094,新北市三重區,福隆里,65,4814,2325,2489,757,3716
新北市,6500200-095,新北市三重區,五常里,65,4468,2200,2268,627,3434
新北市,6500200-096,新北市三重區,五福里,65,4011,1923,2088,550,3138
新北市,6500200-097,新北市三重區,仁忠里,65,3388,1684,1704,432,2646
新北市,6500200-098,新北市三重區,慈福里,65,2380,1215,1165,241,1841
新北市,6500200-099,新北市三重區,慈生里,65,2448,1214,1234,246,1879
新北市,6500200-100,新北市三重區,慈惠里,65,2306,1141,1165,255,1804
新北市,6500200-101,新北市三重區,慈愛里,65,3748,1846,1902,377,2967
新北市,6500200-102,新北市三重區,慈化里,65,2715,1317,1398,365,2126
新北市,6500200-103,新北市三重區,慈祐里,65,5026,2512,2514,647,3881
新北市,6500200-104,新北市三重區,五華里,65,5438,2631,2807,763,4268
新北市,6500200-105,新北市三重區,富貴里,65,6398,3054,3344,868,5135
新北市,6500200-106,新北市三重區,富華里,65,3411,1745,1666,482,2611
新北市,6500200-107,新北市三重區,富福里,65,2195,1065,1130,284,1726
新北市,6500200-108,新北市三重區,碧華里,65,7034,3371,3663,955,5618
新北市,6500200-109,新北市三重區,五谷里,65,1845,965,880,161,1458
新北市,6500200-110,新北市三重區,博愛里,65,4829,2340,2489,514,3924
新北市,6500200-111,新北市三重區,福德里,65,4159,1954,2205,550,3211
新北市,6500200-112,新北市三重區,永吉里,65,3283,1581,1702,511,2504
新北市,6500200-113,新北市三重區,永發里,65,6160,3090,3070,856,4927
新北市,6500200-114,新北市三重區,永順里,65,5404,2612,2792,793,4254
新北市,6500200-115,新北市三重區,永豐里,65,6304,3066,3238,1106,4847
新北市,6500200-116,新北市三重區,立德里,65,3585,1764,1821,442,2771
新北市,6500200-117,新北市三重區,福樂里,65,4091,2041,2050,602,3098
新北市,6500200-118,新北市三重區,仁華里,65,4457,2208,2249,521,3570
新北市,6500200-119,新北市三重區,五順里,65,4174,2086,2088,561,3253
新北市,6500300-001,新北市中和區,中原里,65,5263,2595,2668,596,4231
新北市,6500300-002,新北市中和區,平河里,65,9590,4643,4947,1323,7555
新北市,6500300-003,新北市中和區,信和里,65,4588,2329,2259,588,3492
新北市,6500300-004,新北市中和區,仁和里,65,4552,2270,2282,564,3558
新北市,6500300-005,新北市中和區,中正里,65,4290,2109,2181,511,3354
新北市,6500300-006,新北市中和區,建和里,65,3868,1905,1963,450,2875
新北市,6500300-007,新北市中和區,連和里,65,2442,1111,1331,244,1899
新北市,6500300-008,新北市中和區,連城里,65,6748,3253,3495,803,5063
新北市,6500300-009,新北市中和區,力行里,65,6408,3074,3334,867,5002
新北市,6500300-010,新北市中和區,枋寮里,65,3836,1893,1943,441,2911
新北市,6500300-011,新北市中和區,漳和里,65,3768,1844,1924,465,2885
新北市,6500300-012,新北市中和區,廟美里,65,4574,2243,2331,483,3533
新北市,6500300-013,新北市中和區,福真里,65,4286,2125,2161,441,3391
新北市,6500300-014,新北市中和區,福善里,65,4340,2073,2267,357,3478
新北市,6500300-015,新北市中和區,福美里,65,4642,2305,2337,524,3612
新北市,6500300-016,新北市中和區,福祥里,65,5406,2649,2757,579,4275
新北市,6500300-017,新北市中和區,瓦??里,65,5666,2758,2908,678,4339
新北市,6500300-018,新北市中和區,福和里,65,3796,1894,1902,332,3001
新北市,6500300-019,新北市中和區,佳和里,65,4937,2366,2571,515,3830
新北市,6500300-020,新北市中和區,安樂里,65,3702,1733,1969,316,2939
新北市,6500300-021,新北市中和區,安和里,65,3223,1537,1686,314,2510
新北市,6500300-022,新北市中和區,安平里,65,5927,2823,3104,605,4539
新北市,6500300-023,新北市中和區,中安里,65,4483,2105,2378,397,3436
新北市,6500300-024,新北市中和區,泰安里,65,3659,1741,1918,308,2808
新北市,6500300-025,新北市中和區,新南里,65,8475,3978,4497,1153,6533
新北市,6500300-026,新北市中和區,南山里,65,5461,2646,2815,679,4178
新北市,6500300-027,新北市中和區,秀山里,65,4730,2289,2441,494,3737
新北市,6500300-028,新北市中和區,秀成里,65,3618,1757,1861,344,2910
新北市,6500300-029,新北市中和區,秀福里,65,4848,2352,2496,396,3877
新北市,6500300-030,新北市中和區,秀景里,65,6468,3187,3281,635,5091
新北市,6500300-031,新北市中和區,秀明里,65,5084,2378,2706,529,3881
新北市,6500300-032,新北市中和區,秀峰里,65,4157,1939,2218,416,3270
新北市,6500300-033,新北市中和區,秀仁里,65,3339,1642,1697,395,2567
新北市,6500300-034,新北市中和區,頂南里,65,3201,1574,1627,290,2589
新北市,6500300-035,新北市中和區,華新里,65,7618,3689,3929,1045,5901
新北市,6500300-036,新北市中和區,東南里,65,4389,2138,2251,381,3219
新北市,6500300-037,新北市中和區,華南里,65,5220,2567,2653,614,4048
新北市,6500300-038,新北市中和區,忠孝里,65,5219,2600,2619,572,4008
新北市,6500300-039,新北市中和區,崇南里,65,4182,2014,2168,407,3294
新北市,6500300-040,新北市中和區,景南里,65,3371,1644,1727,335,2591
新北市,6500300-041,新北市中和區,橫路里,65,377,200,177,32,295
新北市,6500300-042,新北市中和區,內南里,65,5381,2756,2625,578,4278
新北市,6500300-043,新北市中和區,壽南里,65,2525,1250,1275,291,1901
新北市,6500300-044,新北市中和區,外南里,65,7455,4157,3298,654,5929
新北市,6500300-045,新北市中和區,復興里,65,5499,2611,2888,693,4113
新北市,6500300-046,新北市中和區,和興里,65,4563,2185,2378,568,3512
新北市,6500300-047,新北市中和區,景平里,65,5620,2639,2981,544,4375
新北市,6500300-048,新北市中和區,景新里,65,3779,1813,1966,382,2895
新北市,6500300-049,新北市中和區,景福里,65,5528,2639,2889,534,4319
新北市,6500300-050,新北市中和區,景安里,65,4896,2409,2487,470,3858
新北市,6500300-051,新北市中和區,景文里,65,3347,1650,1697,347,2619
新北市,6500300-052,新北市中和區,錦和里,65,5913,2906,3007,927,4553
新北市,6500300-053,新北市中和區,錦昌里,65,2409,1231,1178,345,1759
新北市,6500300-054,新北市中和區,灰??里,65,820,435,385,111,623
新北市,6500300-055,新北市中和區,積穗里,65,8511,4126,4385,1048,6760
新北市,6500300-056,新北市中和區,民享里,65,2654,1295,1359,278,2148
新北市,6500300-057,新北市中和區,員山里,65,6563,3203,3360,1041,5015
新北市,6500300-058,新北市中和區,嘉穗里,65,2783,1389,1394,300,2254
新北市,6500300-059,新北市中和區,文元里,65,5568,2714,2854,605,4412
新北市,6500300-060,新北市中和區,嘉新里,65,4244,2107,2137,522,3337
新北市,6500300-061,新北市中和區,民安里,65,5240,2604,2636,672,4167
新北市,6500300-062,新北市中和區,安穗里,65,4808,2325,2483,622,3801
新北市,6500300-063,新北市中和區,瑞穗里,65,2489,1174,1315,300,1914
新北市,6500300-064,新北市中和區,明穗里,65,4829,2401,2428,583,3869
新北市,6500300-065,新北市中和區,清穗里,65,3451,1742,1709,431,2626
新北市,6500300-066,新北市中和區,自強里,65,5354,2659,2695,666,4299
新北市,6500300-067,新北市中和區,德穗里,65,4691,2299,2392,508,3604
新北市,6500300-068,新北市中和區,民生里,65,4401,2128,2273,384,3562
新北市,6500300-069,新北市中和區,國光里,65,4095,2014,2081,448,3291
新北市,6500300-070,新北市中和區,壽德里,65,4870,2350,2520,746,3528
新北市,6500300-071,新北市中和區,明德里,65,4163,2060,2103,569,3127
新北市,6500300-072,新北市中和區,秀水里,65,3880,1894,1986,408,2844
新北市,6500300-073,新北市中和區,德行里,65,6960,3371,3589,1029,5454
新北市,6500300-074,新北市中和區,宜安里,65,1887,922,965,149,1473
新北市,6500300-075,新北市中和區,安順里,65,4542,2135,2407,413,3568
新北市,6500300-076,新北市中和區,秀義里,65,2759,1391,1368,276,2147
新北市,6500300-077,新北市中和區,秀士里,65,2562,1259,1303,234,1964
新北市,6500300-078,新北市中和區,興南里,65,3386,1653,1733,348,2587
新北市,6500300-079,新北市中和區,景本里,65,2314,1103,1211,239,1720
新北市,6500300-080,新北市中和區,福南里,65,4569,2173,2396,524,3584
新北市,6500300-081,新北市中和區,中興里,65,7184,3486,3698,1064,5554
新北市,6500300-082,新北市中和區,吉興里,65,3282,1511,1771,450,2550
新北市,6500300-083,新北市中和區,中山里,65,3105,1526,1579,442,2367
新北市,6500300-084,新北市中和區,碧河里,65,4368,2167,2201,635,3343
新北市,6500300-085,新北市中和區,錦中里,65,4416,2174,2242,617,3422
新北市,6500300-086,新北市中和區,錦盛里,65,4072,1983,2089,472,3248
新北市,6500300-087,新北市中和區,民有里,65,2973,1488,1485,335,2302
新北市,6500300-088,新北市中和區,員富里,65,3538,1775,1763,431,2817
新北市,6500300-089,新北市中和區,嘉慶里,65,4587,2292,2295,564,3616
新北市,6500300-090,新北市中和區,冠穗里,65,3563,1794,1769,335,2946
新北市,6500300-091,新北市中和區,國華里,65,3523,1754,1769,429,2832
新北市,6500300-092,新北市中和區,正南里,65,3754,1889,1865,385,2891
新北市,6500300-093,新北市中和區,正行里,65,3180,1525,1655,404,2514
新北市,6500400-001,新北市永和區,福林里,65,3655,1792,1863,448,2631
新北市,6500400-002,新北市永和區,文化里,65,2858,1368,1490,306,2165
新北市,6500400-003,新北市永和區,豫溪里,65,5055,2575,2480,393,3860
新北市,6500400-004,新北市永和區,光明里,65,3218,1462,1756,350,2427
新北市,6500400-005,新北市永和區,仁愛里,65,2758,1322,1436,285,2124
新北市,6500400-006,新北市永和區,永貞里,65,3680,1728,1952,466,2635
新北市,6500400-007,新北市永和區,永福里,65,2944,1433,1511,334,2191
新北市,6500400-008,新北市永和區,民治里,65,3092,1414,1678,393,2242
新北市,6500400-009,新北市永和區,永成里,65,1074,529,545,96,781
新北市,6500400-010,新北市永和區,忠義里,65,862,454,408,98,638
新北市,6500400-011,新北市永和區,永元里,65,5179,2393,2786,741,3816
新北市,6500400-012,新北市永和區,秀林里,65,3988,1944,2044,585,2942
新北市,6500400-013,新北市永和區,保安里,65,7743,3665,4078,1186,5881
新北市,6500400-014,新北市永和區,中溪里,65,5360,2657,2703,650,4098
新北市,6500400-015,新北市永和區,永安里,65,4438,2028,2410,608,3343
新北市,6500400-016,新北市永和區,民族里,65,4960,2342,2618,719,3628
新北市,6500400-017,新北市永和區,民權里,65,4912,2364,2548,768,3602
新北市,6500400-018,新北市永和區,中興里,65,3105,1438,1667,351,2232
新北市,6500400-019,新北市永和區,勵行里,65,1311,617,694,147,969
新北市,6500400-020,新北市永和區,秀朗里,65,4251,2077,2174,577,3216
新北市,6500400-021,新北市永和區,秀成里,65,3115,1532,1583,350,2368
新北市,6500400-022,新北市永和區,上溪里,65,2119,973,1146,192,1571
新北市,6500400-023,新北市永和區,竹林里,65,3878,1867,2011,421,2880
新北市,6500400-024,新北市永和區,雙和里,65,4132,1898,2234,567,3071
新北市,6500400-025,新北市永和區,安和里,65,4171,1938,2233,502,3102
新北市,6500400-026,新北市永和區,水源里,65,4366,2098,2268,568,3248
新北市,6500400-027,新北市永和區,協和里,65,3076,1479,1597,353,2296
新北市,6500400-028,新北市永和區,河堤里,65,3332,1594,1738,381,2529
新北市,6500400-029,新北市永和區,頂溪里,65,2585,1229,1356,252,1963
新北市,6500400-030,新北市永和區,潭墘里,65,4904,2264,2640,757,3551
新北市,6500400-031,新北市永和區,潭安里,65,5199,2528,2671,748,3804
